,Unnamed: 0,mfccs 0 mean,mfccs 0 std,mfccs 1 mean,mfccs 1 std,mfccs 2 mean,mfccs 2 std,mfccs 3 mean,mfccs 3 std,mfccs 4 mean,mfccs 4 std,mfccs 5 mean,mfccs 5 std,mfccs 6 mean,mfccs 6 std,mfccs 7 mean,mfccs 7 std,mfccs 8 mean,mfccs 8 std,mfccs 9 mean,mfccs 9 std,mfccs 10 mean,mfccs 10 std,mfccs 11 mean,mfccs 11 std,mfccs 12 mean,mfccs 12 std,rms mean,rms std,rms skew,zrate mean,zrate std,zrate skew,cent mean,cent std,cent skew,flat mean,flat std,flat skew,rolloff mean,rolloff std,rolloff skew,mel mean,mel std,mel skew,band mean,band std,band skew,chroma_cens 0 mean,chroma_cens 0 std,chroma_stft 0mean,chroma_stft 0std,chroma_cqt 0mean,chroma_cqt 0std,chroma_cens 1 mean,chroma_cens 1 std,chroma_stft 1mean,chroma_stft 1std,chroma_cqt 1mean,chroma_cqt 1std,chroma_cens 2 mean,chroma_cens 2 std,chroma_stft 2mean,chroma_stft 2std,chroma_cqt 2mean,chroma_cqt 2std,chroma_cens 3 mean,chroma_cens 3 std,chroma_stft 3mean,chroma_stft 3std,chroma_cqt 3mean,chroma_cqt 3std,chroma_cens 4 mean,chroma_cens 4 std,chroma_stft 4mean,chroma_stft 4std,chroma_cqt 4mean,chroma_cqt 4std,chroma_cens 5 mean,chroma_cens 5 std,chroma_stft 5mean,chroma_stft 5std,chroma_cqt 5mean,chroma_cqt 5std,chroma_cens 6 mean,chroma_cens 6 std,chroma_stft 6mean,chroma_stft 6std,chroma_cqt 6mean,chroma_cqt 6std,chroma_cens 7 mean,chroma_cens 7 std,chroma_stft 7mean,chroma_stft 7std,chroma_cqt 7mean,chroma_cqt 7std,chroma_cens 8 mean,chroma_cens 8 std,chroma_stft 8mean,chroma_stft 8std,chroma_cqt 8mean,chroma_cqt 8std,chroma_cens 9 mean,chroma_cens 9 std,chroma_stft 9mean,chroma_stft 9std,chroma_cqt 9mean,chroma_cqt 9std,chroma_cens 10 mean,chroma_cens 10 std,chroma_stft 10mean,chroma_stft 10std,chroma_cqt 10mean,chroma_cqt 10std,chroma_cens 11 mean,chroma_cens 11 std,chroma_stft 11mean,chroma_stft 11std,chroma_cqt 11mean,chroma_cqt 11std,f0,tonnetz 0 mean,tonnetz 0 std,tonnetz 1 mean,tonnetz 1 std,tonnetz 2 mean,tonnetz 2 std,tonnetz 3 mean,tonnetz 3 std,tonnetz 4 mean,tonnetz 4 std,tonnetz 5 mean,tonnetz 5 std,Engaged
0,0,-459.6763912193737,112.41198453432176,-7.90330154545849,26.91420923411341,6.941855609253148,-3.288436045018779,-16.407873585506852,-6.384707844805057,-11.782113536538928,-7.337645536693798,-5.91520706471622,1.3259291403535258,0.06707624497706964,60.38427773679211,27.339304294683426,28.42046473215357,20.90394212387596,13.784712239158495,14.235252696294957,13.033443732147006,12.59626149005376,10.470594201284806,11.433585548347716,8.376512778446608,9.253521546909246,7.596954447423442,0.009354165430049995,0.0085779034059434,0.9921291234091356,0.0709083686440678,0.04559274493818016,2.1728717066083045,1733.8864411656161,656.223933991376,1.544093435617067,0.013531952057636885,0.027253462720439672,5.304676310679012,3559.8445051807466,1575.9658754643574,0.9143417889205536,0.03705637887736294,0.5206167218357143,5.658186883811823,2058.2537433826,515.6178081146069,0.3461810969021223,0.29331698375342186,0.2436461040699493,0.19556927467524546,0.16598214005970574,0.19254312699497667,0.17437673231894452,0.174482648914666,0.18653568780464475,0.29927372269997404,0.38171412518904735,0.3595816169322949,0.3010403675872271,0.14420870454000384,0.13957826542774712,0.1110381145813025,0.0830015253542614,0.09645550181796833,0.09618565592623506,0.07856919064989552,0.07713492097143616,0.1580663208222759,0.1920551523966266,0.1405604773914456,0.1705496067797778,0.40546678223729404,0.3394696775839344,0.29035175480039505,0.26881019848140497,0.2817319845094226,0.2438621521201735,0.2584500618320169,0.2868226948567356,0.4221611815642596,0.5052484564267457,0.47603697443502396,0.44223471573064094,0.3487072560147533,0.3394346964669605,0.32284806712121283,0.3017290188496067,0.32239596154110256,0.2736183995834972,0.2867610980510752,0.28609305267845897,0.334041069468808,0.3377126926855078,0.3313422162305929,0.36606134815476543,0.4926813087566633,0.4673107705904777,0.4091156041467679,0.36891688986886056,0.39357590827782896,0.3906795021286762,0.3688308957314271,0.3444722553361162,0.4647604569208209,0.5452454637218588,0.5303234119245289,0.4900767008103244,0.3354760046638911,0.3614736046606497,0.33421614540683503,0.2993754158988328,0.3181748464879059,0.31499472999569017,0.2864104302434253,0.2457999095204823,0.29676499824722313,0.3057838850647225,0.3017625286329714,0.32301422474588465,0.0,0.011834140645447641,-0.010995850236318959,-0.050380552262079145,0.014676695012033562,-0.0063085091216803025,0.00976177773803247,0.1387507893077478,0.10058688915398674,0.18966254270219013,0.1636757737260421,0.06885673541928106,0.06647847669990044,1.0
1,0,-455.138195476012,109.95085788683414,-7.2609341594832575,30.727188072103488,0.013366991395331035,-4.6884607076966125,-10.640431938412009,-5.984657524433231,-18.078068807660333,-7.084982119705588,-9.893596160290981,1.2900564430606523,-3.0832840989318484,55.401460982302645,29.902209827881194,24.021593560858673,24.145273174988247,14.958440155809978,17.74434194859559,14.483209495786705,12.221128327181802,14.064562714094999,9.559593157839249,7.943921725399673,9.63721632265193,9.264281085744065,0.00900340892909155,0.0062870441871467906,0.5092942713715607,0.07014369419642857,0.05338708147358613,2.1471633856458268,1729.7663572022389,684.2324370149772,1.3795982071710968,0.01262876276146732,0.02377860341254296,2.9818533483874083,3507.6357421875,1545.6964532164754,0.6229254511380224,0.02784877344163908,0.29908904645471635,6.318333279455893,2022.8857116967306,454.8729454197594,0.2787396342241402,0.19203861981376708,0.17905579629728088,0.16266922488991264,0.15323432948607724,0.13966210399561085,0.11645917957051607,0.13840330023385847,0.2409658432542378,0.4370164108270823,0.4635737541741594,0.3421743217413079,0.1989038247710198,0.1330250877900795,0.11639058933451656,0.10982647969258637,0.07571224538936494,0.10408942637038132,0.0757478482671078,0.08582099118579205,0.1182341420511903,0.19742470416825691,0.16840182704980433,0.17792783131087464,0.14950714583324767,0.28509815092961444,0.25662497645512816,0.1987720112693931,0.20030570311581755,0.23339050390354524,0.21434049009220998,0.19675522741944268,0.2521441269615483,0.4249344051987121,0.5716028427793167,0.5002904278853612,0.3542153010355973,0.33140159909950395,0.327259856193112,0.249139863602696,0.23564405748341816,0.3007227319581696,0.2891970839259328,0.2673129167286637,0.2884131944128109,0.3433340901003539,0.3309878437004921,0.3373759594461362,0.3358480319828382,0.37391313571867296,0.3626159787164584,0.3484042091827571,0.3294835113937932,0.3379180383957682,0.3075512799816,0.3277907793848657,0.3978524261468184,0.6267591241505125,0.6186074580126668,0.4943468095741512,0.3748144997675579,0.3304457509250407,0.3249644287353661,0.3195390547888892,0.2943092399705885,0.3207580525125483,0.28676817382835085,0.2918699204809423,0.2907635847776395,0.3219647096021993,0.29309546236913586,0.31604388413411794,0.3131226483607596,0.0,-0.011096454236006852,-0.010212357908701735,-0.06927400517249717,0.043119261496811966,-0.007863892194334114,0.00692578047207476,0.16536482804730193,0.0925809786606096,0.181326691090348,0.20216271549602352,0.07421386080281016,0.07111992274083523,1.0
2,0,-513.4203896900532,115.0904662719002,-3.3568644914049686,19.34607188109201,6.042960363552027,-2.525364929965035,-12.431475341298286,0.4928871921837678,-11.755548699117227,-2.4561533904759427,-9.264976467068307,2.8917251850690584,-0.07127267610690978,60.42663237340126,25.809945734749853,18.75016032793085,17.846187763095113,10.449458124945792,12.487833896832216,8.452365647620587,11.015854621763218,11.090601736228173,8.710855697216676,10.266527316945972,7.73326481415899,8.122870105868184,0.004901759076916028,0.006090459122168321,1.4586118844923992,0.0777551775147929,0.058469755396128024,3.834199290513831,1774.0057038089492,658.9567786682824,1.8758012352010132,0.015534618995008263,0.021153547790468716,2.865181716595808,3606.015177168085,1439.7978793223929,0.42166688174754335,0.013991225857957456,0.21411182301351991,6.287645096845463,2148.448728028634,395.1030096323047,-0.4243338511439726,0.31312331697476553,0.27467154478872857,0.26510385417077104,0.1826731443559172,0.20192203725391775,0.184359799863856,0.19631576336169565,0.1850279488385436,0.225401949697496,0.28975298722750165,0.4029977562386173,0.3646833856993447,0.12059389530677908,0.0962848294773132,0.12830685320914392,0.08468949184303702,0.09838657645612743,0.08462311029489375,0.0727422634075221,0.07052064999038317,0.07789899901043404,0.12950439399322658,0.13961633173199756,0.1681456901606292,0.5182011970102386,0.4355564504469514,0.3519557769620362,0.32388139306770675,0.3986708443538746,0.2912034479387465,0.30265218331335336,0.34611981738950964,0.4278419178155104,0.5075494325699198,0.6178835389701848,0.5857899528054973,0.3195264417951969,0.3295248812832716,0.29583681736568096,0.2801489845343571,0.3571137115840633,0.2601696053995883,0.2672965905329068,0.3004847239803316,0.3389674134005456,0.3196475477916781,0.2969279784405125,0.2982293244969821,0.6326282588092162,0.606323798104494,0.6136429201149488,0.4666189054013488,0.507445137566809,0.468661860513195,0.5024175989598696,0.4457647405490665,0.5145044328908862,0.573678365037092,0.7308939118241898,0.6433246898154258,0.3001047455909989,0.33244412929977635,0.3641537897267335,0.2711612157825775,0.30656877619461026,0.2769499682115464,0.2869284351570162,0.24815304485573084,0.2716026698029637,0.2651865059665346,0.2655037776879715,0.2505847600225596,0.0,0.0018024394662585238,-0.005582002098076565,0.0054277548635388575,-0.0447158354806854,0.0017835029864564991,-0.009607317425846244,0.09308283493041287,0.09675126794819076,0.1570839735111593,0.13247875724347696,0.06465748032470893,0.04607053479371703,0.0
3,0,-477.434969590484,105.68051333016608,-4.477617184726261,21.16858281209405,10.167118988538993,-2.5329664986697984,-17.058989424896538,-4.56072231389617,-8.897218105177636,0.4071732772209193,-9.875020297159681,1.4550688440971922,-0.1216175999344296,50.27558260899622,25.476140750752162,18.349763389240998,14.251950982481015,9.98091264155375,11.76395843610996,13.451611080723689,12.330484672579225,15.226974515122327,9.393538099007367,8.818777253639723,8.093770345327053,7.113792166129137,0.007596676019591224,0.008352121980801451,1.111885098845971,0.08778705018939394,0.05126727757827405,1.1743277776947765,1894.5384431673583,702.9983212886563,0.4514594022434904,0.0229921644924318,0.030889520406110826,2.1195682151853306,3965.412764115767,1752.8624026511566,0.05103918504531937,0.030012233253107576,0.4524437233516364,6.8012557710769865,2202.0042350418535,479.6901554853469,-0.20333542946642014,0.22772793398844005,0.2138301171017088,0.2433594748051437,0.22832061375600055,0.1998022107227046,0.17416487622832394,0.19515936929961814,0.20043751280554092,0.25103388943969696,0.3846032767042582,0.41828939882399657,0.2398562371736913,0.10775916912030943,0.10888188186102817,0.12536570008388986,0.13184926809682088,0.1063827215662074,0.10430381938198544,0.11630156549183425,0.0916332907407902,0.11124371206351176,0.19111959825481267,0.1975493225821238,0.10245059665173788,0.43962869112315794,0.3778432202363874,0.33333487219135816,0.29762130830644634,0.3207717607127636,0.2640086049750793,0.26956283624524235,0.28752579849791954,0.398294444795812,0.5612349341412003,0.6653146874990684,0.5052809345664241,0.3552599018136256,0.3231209957629267,0.3191678286367701,0.2839890628347242,0.31741862834671064,0.26884647254451505,0.28945759823224504,0.28642327682893143,0.3549308753830099,0.3334266339254621,0.3038414550225221,0.30901834921196525,0.4887314860877353,0.4880785225801875,0.5253329395582529,0.4836543637763815,0.45809180315199605,0.4490203797173528,0.45552108073253994,0.4306812821308381,0.4861055162925363,0.5807115314415461,0.6290998855039671,0.44886787326466543,0.3206304405939229,0.34854387307468504,0.3795849996138685,0.3570361146413644,0.3288494991015389,0.32885232440061823,0.3424498544232862,0.2954741209544659,0.30353995821308344,0.2756139160278806,0.26421698288814915,0.2922509207608725,0.0,-0.013329076065331659,0.0374817127850051,-0.0642829539103266,-0.0684040961693906,0.02608867947297081,0.00951548060014945,0.16671247078696416,0.099689609919857,0.16176862494790348,0.19941491046667065,0.07925254543208023,0.0675636319284371,0.0
4,0,-571.8232252425089,111.05901835874084,15.179468391766068,11.313052106296453,2.257756764569584,5.9666621464494565,-11.226134299898503,3.331458911054872,-11.904920827606542,2.8399236374452035,-3.9835340067722345,6.151037011684086,-1.936745439146817,16.3542147205899,16.169372909928118,8.492589181748418,6.459492145600335,4.723355074698149,5.322959167972587,4.414685706404944,4.641485388513972,3.8217698108538354,4.029505969429861,3.348977980437837,2.994114442815808,3.7267622255673283,0.0007974310634786238,0.0002025971190159595,2.032016187669333,0.07825689206178163,0.031727060985483994,2.5286585563055093,2052.4551859768785,459.9653761648932,2.6588798607059947,0.024797828151890487,0.029701755995688712,5.33227707000029,5017.793221309267,1134.2016280792536,0.2272142941027839,0.00012122831885998899,0.0005333303708166196,2.757105765492168,2600.3280604479082,222.01788089673846,0.5943141119873531,0.2773486413912723,0.3858065951328615,0.25575767624121104,0.2792035215752285,0.30230749039500465,0.2863721234410619,0.2751983732199752,0.2726801902295165,0.2676274380886999,0.2538492557528161,0.31146312905192913,0.2441778070356521,0.025928683412704233,0.03829841042065401,0.012918491407017191,0.028000541206193125,0.037958526540790086,0.05664237327871295,0.040937749486631925,0.04747210896071346,0.02136155978958105,0.01691643077797085,0.04294094528320792,0.0206371967983371,0.533591472726387,0.5162261432979269,0.43619982450261396,0.4524651236551402,0.7225498370801453,0.5355103771758085,0.4736866759890739,0.4955364822396252,0.5905477582942298,0.6024118861286327,0.5964494762519164,0.5667424409974425,0.2472275716794429,0.2386018341838277,0.1959452100090817,0.17910863281852024,0.2307277499035333,0.20916559374398508,0.22641179368934936,0.2381450932422153,0.26096595538969225,0.2333456700579564,0.26171114531052525,0.22436391708524736,0.7523884168561449,0.8953116125268817,0.7070901714228551,0.7429206616226252,0.7961028619663749,0.7225668685877095,0.7467235743269942,0.7224361402194681,0.7220358020591326,0.669054859650272,0.7892637443690858,0.6602525874742476,0.14302427658233668,0.1239343790956947,0.1286853868183628,0.13192148815892607,0.13312565889802858,0.16559638120352088,0.16256527723977773,0.17624520816360578,0.1533916536227278,0.1352058243563433,0.15143316631148218,0.12489364254626376,0.0,-0.02206079935361986,-0.011891183741147731,-0.018446885490365186,0.004018490665267967,0.01967646722151812,-0.005891504888697242,0.02855709621353477,0.030070846741412326,0.028008143986149397,0.039804151066192665,0.016922249667556524,0.015376207384798706,0.0
5,0,-448.2212075893889,108.83053593477081,-10.602349089695515,28.489720443418,8.504835416109906,-1.4612967452117334,-10.299313067375683,-0.14277933512370475,-12.060232145715272,-0.8570607896041075,-7.269976074110254,-0.11293379089909195,-2.668855327388315,60.29494910146966,32.3183951749515,28.03626607770976,19.17073959109252,13.258025011328456,13.315687324012456,12.431007537218411,12.425824227815658,12.10182551276089,12.1484033155518,6.856206083104492,7.531839344682506,7.180381880017525,0.008764883370789768,0.007511543112194352,0.9962735992858328,0.08699021645642202,0.08336617924539914,2.4544771553992275,1813.5725003513512,841.1098786072313,1.7984419889622263,0.01954678714645086,0.041620779785647766,3.4400333244492214,3472.821660872993,1590.3381649728174,0.939984188718804,0.030346286759874525,0.40857143810575625,3.4593088189176453,2036.0126958788405,441.00091058241685,0.23398162861593064,0.3987161585858509,0.35896871575299244,0.19544919261293528,0.1424506438339151,0.10627546802781984,0.12215608247158324,0.1797577538727744,0.16083591843400055,0.25410008578604404,0.3203032784988035,0.33006580530320284,0.3478643284938033,0.1478253047051694,0.1345562747499829,0.09296592551539454,0.06367006319441494,0.06137787554210464,0.066906579938458,0.09898160370923934,0.05799885911940982,0.1742983785229784,0.19328033947132675,0.12762903725345784,0.1186466140039949,0.5225717800159008,0.4327736798242959,0.3168422822730183,0.2317138419065398,0.21288365296862616,0.19049332893897547,0.2177176084957432,0.2599208468571313,0.3778735287476712,0.4882698573028358,0.5033612573699163,0.5153132399770746,0.3621225752316878,0.3590792664406505,0.3169551687257273,0.2459544651601561,0.23995416632681954,0.21795745212057335,0.2389668964846293,0.27757693493866953,0.3345990866494589,0.359508463496633,0.3441083383483583,0.3553900875539514,0.6379337869297996,0.5860314390297153,0.3982171076014784,0.3209204762108669,0.2757746165537655,0.3010283725911501,0.368375433756484,0.3375631552704124,0.4342746777370089,0.4990765966170387,0.5264894086178676,0.5594721352087875,0.34120143321223995,0.3605100637590689,0.2736711073325166,0.22351066349194898,0.18953308423699256,0.21530311587532572,0.2746020845749223,0.22873345240583176,0.29425056054730825,0.3066639090446591,0.2949103037674449,0.3079479795013889,0.0,-0.008038010589059603,-0.004033319634379197,-0.04587367648524595,0.025906534306502516,-0.0010710677707820413,0.01603821530295221,0.09450522551186323,0.08591863514069707,0.14226355565866536,0.171632480445669,0.05422161363366814,0.05947652582701121,1.0
6,0,-552.8209445571994,129.64160529537116,10.233345662315967,12.775814085672257,10.213659918425982,7.4379326444541505,-4.459264432460274,4.804085865726325,-5.896828301067331,3.8504446773126566,0.5716639045346321,4.569685344513073,-2.652421383067461,35.155830962228386,13.820849811858736,12.074656970018756,6.307668807634574,5.0597413189822005,6.036168605431416,5.870069512857608,5.932877921759808,6.137960702188604,5.598302174474392,4.407800085154994,3.353842358253943,5.803035188715032,0.0024424651589851263,0.003130416296912135,3.079373070337036,0.04627489861641222,0.017856869709811422,0.6192788072119662,1465.3734699912666,335.0581354166314,0.015813635804064106,0.0071880549644855315,0.006325169799548694,1.290372256713946,3058.372346135496,1113.0397081055175,0.4824308914805153,0.003636053334368621,0.0700215343237412,1.8054262788568411,2193.01568027052,311.48423480117737,-0.2171180432076714,0.2899498788872569,0.4308798449305725,0.3299669610514417,0.3491709512469434,0.2630355152735511,0.3063781592597801,0.2683692553173834,0.21314805945290868,0.1905871675943389,0.15570973213606015,0.19523899598069616,0.2409214252628261,0.0786988848456709,0.10986055760663804,0.06193318091817386,0.08677400926591095,0.07202871331987973,0.08738723750633381,0.08756636684968881,0.06679768630068493,0.05162785051907992,0.039450748144443146,0.0373153342402056,0.04512516139689192,0.7139447407152643,0.6931935002103037,0.5385765396968373,0.4514740923263491,0.5556597442764125,0.5060989150250828,0.4876484248002447,0.4423540398717288,0.4738209552766192,0.5298640550725332,0.557910787713143,0.6528646342989921,0.24034457793769745,0.22025899541932525,0.20780112437930445,0.2528065865121796,0.29441041532266304,0.27518760844290346,0.2764782178639494,0.2465420540637846,0.2647005987515961,0.2944919517711901,0.2926425581638133,0.26320598532696154,0.6775139267616523,0.8935050590101924,0.7443716215694501,0.8011746319597991,0.6713824077642981,0.7285423077836736,0.6896993274464296,0.558996513743294,0.4945425788385962,0.4523986243734338,0.4988698291622875,0.5641376027788656,0.16354090520504144,0.11766702286735173,0.2223953814215508,0.24241280967615034,0.20967328685832476,0.2457000633498579,0.2385422591946891,0.2262197559223794,0.16271699503324888,0.17717300402699832,0.18043582107330328,0.21100048569024601,0.0,-0.03951275471564021,-0.027161875775157808,-0.03648004616417876,-0.0014791241418622687,0.0130707574801427,0.0007634077342042671,0.05304936813497487,0.06570727469452464,0.1013077252619268,0.05852760889958061,0.04353466397282792,0.020591168348365003,0.0
7,0,-483.276698974276,101.44007037450831,-5.1737343644077685,22.860557095526342,6.773252925537656,-7.136058041511696,-21.64441740348006,-2.9925296391407668,-8.234015181044981,-4.0955645323381775,-6.765646972864461,4.064905811854706,-3.934364645371309,64.15833548104196,34.77250826683823,24.314483597522393,17.9174047497873,12.0167271748101,13.99172092196175,14.868918723435561,12.391745295038106,12.541515168955451,9.825273914992854,8.859798304227661,7.713534988231753,7.694808294756792,0.006714394450774451,0.00771291690823482,1.2793834677744842,0.10719481870767494,0.08840413243568998,2.342264099681005,2072.721344911376,962.8607456726373,1.6551242168839662,0.028683461766580657,0.0450991067048122,2.771777610785604,4177.417102409001,1839.0765178182605,0.49028253797155397,0.02416846145936373,0.37385668984979203,2.8907604274132583,2196.0809142210046,517.9738332967706,-0.16557644932927604,0.2524554300100064,0.2323555185220702,0.2378246996078851,0.20208349059814304,0.1870690335870624,0.18348028105615788,0.1932078308494921,0.19977022859509708,0.2923915195344079,0.3968467773703929,0.4077248791879005,0.2696856446226493,0.10862050180613947,0.11360951092305137,0.12987841681584214,0.10987132733057793,0.08208892467086387,0.07235026186177103,0.08625355090998321,0.0829659211174238,0.0984437346295436,0.16839736240134312,0.1635617725469208,0.11085303952526572,0.4279316891816768,0.3909131160983089,0.3761159233942488,0.3565781817326613,0.37477463595005056,0.3307975789327821,0.2812012083343415,0.2987132941688401,0.3406850587280313,0.4825608683688778,0.5911264869310456,0.5286191157436427,0.3305791872048896,0.3197151861067034,0.3267443867846094,0.32304071789934463,0.34093437357234313,0.3082990760060409,0.27649594553221635,0.2913743751841557,0.27870202615211725,0.3337314886826837,0.31509157588975745,0.31070679491039344,0.5076362499613885,0.5084463855939473,0.5154417175302591,0.4537166683211915,0.4325625806569308,0.4116714029279652,0.4330585585492017,0.4324684266680005,0.5221506865232318,0.6035166885853241,0.650267983916032,0.4835737868617838,0.32296270115961634,0.34704975612016514,0.3606359554453749,0.3211460708932221,0.2905755890152663,0.2745330569777423,0.29956884791337995,0.28257928073003746,0.2937113207204682,0.2733386519578453,0.2722309452628555,0.2761856095213792,0.0,-0.009318572288970504,0.015630262729944326,-0.04932447790936748,-0.044131938032558236,0.013141759807071026,0.004806416654735635,0.14054192905410615,0.09377365346548903,0.154036019204173,0.17079231731559788,0.06531837794599625,0.060452336210334766,0.0
8,0,-536.6694297602404,113.08659506750729,9.407533157532749,19.87322882582805,8.926366405579405,3.690005568942666,-11.325101292799662,4.092388841774678,-9.700089394444255,4.416971733938551,-3.8794992709879774,3.969455183134262,-2.9233366986391847,48.13589083101458,23.428501897147303,15.62978792279992,11.574441471471516,5.6048163984718204,6.9714720455216055,8.410433757733086,6.718493622651813,6.147026262727548,7.806097545410094,4.773924760487894,5.602570433992847,4.7562949679372215,0.0019636463287660377,0.002307865685997487,2.6352529007587826,0.08143981073943662,0.04064739395276625,1.1053996520920992,1906.53507938676,558.5424514055937,0.1830615182507031,0.020475754706090008,0.019169246654779672,1.7897412730531217,4289.383734044895,1574.8690568295267,-0.1427587694683969,0.0021025817950387003,0.034889967886898014,8.567001298848249,2400.919552142901,340.99499879840687,-0.4532302463290529,0.3089361741224693,0.3677705181080207,0.335723614253965,0.2543321888449689,0.2540657152607395,0.20868843914788854,0.2588046393086326,0.24119710824616025,0.27432262157792625,0.2699647648479884,0.3166384225478439,0.2481556871344093,0.07733495037481923,0.07680755117083568,0.07288892443737559,0.04859801987662592,0.05278578297755826,0.0386033240325989,0.060026763133292686,0.05178431081525473,0.08174832859046732,0.07807395220195358,0.06493942927422848,0.0395655012393256,0.5218305558248597,0.5015647613456922,0.4916930854741138,0.4379825512224784,0.4794643262695804,0.4410891019884269,0.3914804911381289,0.4027468697349482,0.4760005314690753,0.5922621904961778,0.6935537523961579,0.6253634453740575,0.2735335200247415,0.26129195901186264,0.2597421521838244,0.2626954664237926,0.26768573717046223,0.25610812947311,0.23061974286184603,0.2295746951625749,0.2563388873009404,0.2724843334538202,0.29847501974397617,0.28402681842224725,0.7064979540597444,0.8195294874754597,0.749884063166055,0.6397178757342896,0.6241709890320624,0.5478277427373553,0.6378326665652514,0.5710567111199224,0.6024067354269738,0.6060551563351251,0.7280818156067312,0.5616527320451187,0.201625000383646,0.2240524883698708,0.2158812518458167,0.2154493713180108,0.20837553046618035,0.18028299918028015,0.21519519705093745,0.18627914080879507,0.19613643665097896,0.17175113936305536,0.22258825766067947,0.2046086098588652,0.0,-0.011915463000624163,-0.005476809352933308,-0.03268106424517246,-0.01807486511449222,0.015096458456475429,0.0003467552815824404,0.04080671884746638,0.030998835698509256,0.06552034762934653,0.05771519581132337,0.02350934921811035,0.022289827293141842,0.0
9,0,-502.4130177788266,136.08842093573793,17.967490326043137,21.495744889261733,8.513788147154619,-6.9090464301894245,-24.2838738602636,-9.56798186979027,-13.82965287525483,2.427207721194975,-14.566619676857949,-2.0382476292621683,3.814237298126836,28.753530667719712,14.488263265673131,14.13868269715904,6.116455713384483,5.111711271203627,6.073092927438075,6.739772350328541,6.363606354670415,4.061379487075061,4.557992740151693,4.182632810225747,5.039107190878117,6.6728215597982325,0.00525413708619685,0.0011629053872363926,-0.06543718208620314,0.044921875,0.009670557773602716,-0.4843035489959133,1222.0544779501076,297.02409764732874,1.120476419413613,0.002532795574935917,0.004043390998974897,3.0851875371690403,2151.9744873046875,947.1693608981427,1.308041530852648,0.0067444304938268475,0.04204265167604723,1.0724428240503259,1909.98983849938,288.7398188263113,0.4955383644901858,0.20510865186983104,0.2485168662746996,0.2009632317724296,0.14718188773119928,0.03190693167603595,0.012599412126808112,0.12705062451073007,0.2407986949804047,0.5324965946775713,0.5658940691938874,0.3528867647035546,0.17179905902024065,0.010045012705175256,0.011934726199114594,0.005728416537761306,0.0202605793983282,0.005236887754954707,0.0054993915660186965,0.0036200225423779608,0.011339350733204964,0.0019658835565242176,0.0044830591271681815,0.006343743223914051,0.005958013407535331,0.1989878932250278,0.09894148210644164,0.052873522355285626,0.10424002127019204,0.06633599372906561,0.028600499844378513,0.033137313172162265,0.15679703513563722,0.5290258061011229,0.7573132409505328,0.3989493979640642,0.2126753510682225,0.2818696400376151,0.13746317850160267,0.0740189039641556,0.2459902463781299,0.08985650617007895,0.027560155381499696,0.0385234297433214,0.1900711899119242,0.3616743292149048,0.31179382219563984,0.29383440081285794,0.2574860456505428,0.3488945978252437,0.3244565372581327,0.2601281002964947,0.2669057156571031,0.1765844461402976,0.17107398484809688,0.22377171293358772,0.3677673515985612,0.7832133670174259,0.7412966231907514,0.4866790089108714,0.3317228566972703,0.2686028077500685,0.1251379479194033,0.07581661204182852,0.11287379024264922,0.048677839173762234,0.04204466175354968,0.050694715179862,0.16939930597847971,0.2631972643771965,0.2368636752544562,0.2485256193384849,0.22099933424144674,0.0,-0.036936613053968025,-0.02571233321104982,-0.05999692966339636,0.0834164080606323,-0.021908908057544318,0.011366420045225471,0.07108379918158486,0.050635827667917715,0.09323627792203253,0.07646991700682576,0.027973371229445404,0.03579242207709528,0.0
